name,id,indicator_group,indicator_topic,indicator_name,unit,url,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Chad,TD,Electricity,Access,Population with access to electricity-National (millions of people),Millions of people,/aep/country/chad,0.25861901,0.294542015,0.342063993,0.383480996,0.339850992,0.483215988,0.531500995,0.592664003,0.656897008,0.724675,0.760779977,1.105978012,0.990999997,1.063820004,1.13983202,1.078724027,1.329632998,1.624097943,1.550670981,1.328405023,1.775074005,1.894525051,2.018898964
Chad,TD,Electricity,Access,Population with access to electricity-Rural (millions of people),Millions of people,/aep/country/chad,0.078450002,0.088215001,0.098673001,0.109802999,0.073522002,0.125955999,0.146629006,0.159967005,0.173908994,0.197555006,0.278214008,0.737541974,0.296759009,0.306349993,0.316011012,0.054276001,0.312902987,0.482753009,0.271696001,0.161373004,0.199276999,0.166122004,0.170342997
Chad,TD,Electricity,Access,Population with access to electricity-Urban (millions of people),Millions of people,/aep/country/chad,0.180169001,0.206327006,0.243389994,0.273676991,0.266328007,0.357259989,0.384871006,0.432696015,0.482988,0.527119994,0.482565999,0.368434995,0.694239974,0.757470012,0.823822021,1.024448037,1.016728997,1.141345024,1.278974056,1.16703105,1.575796962,1.728402019,1.848554969
Chad,TD,Electricity,Access,Population without access to electricity-National (millions of people),Millions of people,/aep/country/chad,8.083939552,8.368470192,8.659625053,8.969719887,9.370191574,9.58379364,9.890098572,10.18304634,10.47696304,10.77811527,11.12642002,11.18267155,11.71413994,12.06976986,12.42960835,12.930686,13.12290668,13.27589226,13.80250931,14.48594475,14.51001644,14.8711853,15.23665142
Chad,TD,Electricity,Access,Population without access to electricity-Rural (millions of people),Millions of people,/aep/country/chad,6.459056854,6.697565079,6.949431896,7.210444927,7.522799969,7.746306896,7.999472141,8.259361267,8.521558762,8.782231331,8.995588303,8.840937614,9.595238686,9.905340195,10.21768856,10.8009243,10.86223698,11.01136684,11.54121399,11.97148705,12.25555325,12.61251831,12.93299675
Chad,TD,Electricity,Access,Population without access to electricity-Urban (millions of people),Millions of people,/aep/country/chad,1.624883056,1.670904994,1.710193992,1.759276032,1.847393036,1.837486029,1.890625,1.923684001,1.955404997,1.995880008,2.130834103,2.341736078,2.118896961,2.164433002,2.211920023,2.129767895,2.260673046,2.264528036,2.261305094,2.514456987,2.254462957,2.258671999,2.303653955
Chad,TD,Electricity,Supply,Electricity export (GWh),GWh,/aep/country/chad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
Chad,TD,Electricity,Supply,Electricity final consumption (GWh),GWh,/aep/country/chad,57.04000092,53.93999863,53.93999863,54.56000137,56.41999817,62,64.48000336,61.38000107,60.13999939,60.13999939,62,125.8600006,145.6999969,166.9420013,177.3200073,177.6556244,183.8013763,190.5665894,197.9897766,206.1190338,215.0127563,258.1474915,NULL
Chad,TD,Electricity,Supply,Electricity final consumption per capita (KWh),KWh per capita,/aep/country/chad,6.837230682,6.226471901,5.992208958,5.833297253,5.810478687,6.158730507,6.187150002,5.696144581,5.401540756,5.228296757,5.215694427,10.24197102,11.46779919,12.71107101,13.0675993,12.68116188,12.71758461,12.78971291,12.8956871,13.03366852,13.2030468,15.39734936,NULL
Chad,TD,Electricity,Supply,Electricity generated from biofuels and waste (GWh),GWh,/aep/country/chad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
Chad,TD,Electricity,Supply,Electricity generated from fossil fuels (GWh),GWh,/aep/country/chad,92,87,87,88,91,100,104,99,97,97,100,203,235,269.2624207,286,289.8805542,294.0931396,298.6243286,303.4651184,308.6101685,314.0570679,367.1928101,NULL
Chad,TD,Electricity,Supply,Electricity generated from geothermal energy (GWh),GWh,/aep/country/chad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
Chad,TD,Electricity,Supply,Electricity generated from hydropower (GWh),GWh,/aep/country/chad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
Chad,TD,Electricity,Supply,Electricity generated from nuclear power (GWh),GWh,/aep/country/chad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
Chad,TD,Electricity,Supply,Electricity generated from renewable sources (GWh),GWh,/aep/country/chad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.582784176,NULL
Chad,TD,Electricity,Supply,"Electricity generated from solar, wind, tide, wave and other sources (GWh)",GWh,/aep/country/chad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.582784176,NULL
Chad,TD,Electricity,Supply,Electricity generation per capita (KWh),KWh per capita,/aep/country/chad,11.02779102,10.042696,9.664853096,9.408543587,9.371740341,9.933436394,9.979273796,9.187329292,8.712162971,8.432736397,8.412409782,16.51930809,18.49645042,20.50181198,21.07677269,20.69184875,20.34888649,20.04191208,19.76561928,19.51456833,19.28494644,22.35369682,NULL
Chad,TD,Electricity,Supply,"Electricity generation, Total (GWh)",GWh,/aep/country/chad,92,87,87,88,91,100,104,99,97,97,100,203,235,269.2624207,286,289.8805542,294.0931396,298.6243286,303.4651184,308.6101685,314.0570679,374.7756042,NULL
Chad,TD,Electricity,Supply,Electricity import (GWh),GWh,/aep/country/chad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
Chad,TD,Electricity,Supply,Electricity: Net imports ( GWh ),GWh,/aep/country/chad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
Chad,TD,Electricity,Technical,Electricity installed capacity in Bioenergy (MW),MW,/aep/country/chad,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Chad,TD,Electricity,Technical,Electricity installed capacity in Fossil fuels (MW),MW,/aep/country/chad,29,29,29,151,153,155,155,177,177,177,177,177,282,282,282,282,282,282,282,282,282,282,282
Chad,TD,Electricity,Technical,Electricity installed capacity in Geothermal (MW),MW,/aep/country/chad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chad,TD,Electricity,Technical,Electricity installed capacity in Hydropower (MW),MW,/aep/country/chad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chad,TD,Electricity,Technical,Electricity installed capacity in Non-renewable energy (MW),MW,/aep/country/chad,29,29,29,151,153,155,155,177,177,177,177,177,282,282,282,282,282,282,282,282,282,282,282
Chad,TD,Electricity,Technical,Electricity installed capacity in Nuclear (MW),MW,/aep/country/chad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chad,TD,Electricity,Technical,Electricity installed capacity in Solar (MW),MW,/aep/country/chad,0,0,0,0,0,0,0,0,0,0,0.002,0.002,0.003,0.050000001,0.050000001,0.172000006,0.172999993,0.189999998,0.561999977,0.561999977,1.057000041,1.105999947,1.592000008
Chad,TD,Electricity,Technical,Electricity installed capacity in Total renewable energy (MW),MW,/aep/country/chad,2,2,2,2,2,2,2,2,2,2,2.002000093,2.002000093,2.003000021,2.049999952,2.049999952,2.171999931,3.273000002,3.289999962,3.661999941,3.661999941,4.157000065,4.205999851,4.691999912
Chad,TD,Electricity,Technical,Electricity installed capacity in Wind (MW),MW,/aep/country/chad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.100000024,1.100000024,1.100000024,1.100000024,1.100000024,1.100000024,1.100000024
Chad,TD,Electricity,Technical,Electricity installed capacity in other Non-renewable energy (MW),MW,/aep/country/chad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chad,TD,Electricity,Technical,"Electricity installed capacity, Total (MW)",MW,/aep/country/chad,31,31,31,153,155,157,157,179,179,179,179.0019989,179.0019989,284.0029907,284.0499878,284.0499878,284.1719971,285.2730103,285.2900085,285.6619873,285.6619873,286.1570129,286.2059937,286.6919861
Comoros,KM,Electricity,Access,Population access to electricity-National (% of population),% of population,/aep/country/comoros,39.79999924,42,44.79999924,46.5,48.70000076,51,53.20000076,55.5,57.79999924,60.09999847,69.69999695,69.30000305,69.30000305,69.40000153,71.80000305,74.09999847,76.40000153,78.69999695,81,83.30000305,85.59999847,87.90000153,89.90000153
Comoros,KM,Electricity,Access,Population access to electricity-Rural (% of population),% of population,/aep/country/comoros,30.20000076,32.70000076,33.20000076,37.59999847,40.09999847,42.5,45,47.5,50,52.5,63.70000076,63.29999924,63.09999847,62.5,65,67.59999847,70.09999847,72.59999847,75.09999847,77.59999847,80.09999847,82.90000153,85.59949493
Comoros,KM,Electricity,Access,Population access to electricity-Urban (% of population),% of population,/aep/country/comoros,64.38822174,65.87200928,74.64107513,69.44540405,70.92060089,72.99291992,74.42967224,76.20815277,77.9710083,79.71917725,85.14953613,84.69810486,85.14583588,86.94844055,88.99588013,90.4309082,92.11363983,93.79264069,95.46918488,97.14459991,98.82035065,99.78453827,100
Comoros,KM,Electricity,Access,Population with access to electricity-National (millions of people),Millions of people,/aep/country/comoros,0.215857998,0.233472005,0.255125999,0.271192998,0.290850013,0.311928988,0.333258003,0.35609901,0.379878014,0.404623985,0.480715007,0.489652008,0.501640022,0.514600992,0.545238018,0.576071024,0.607838988,0.640547991,0.674201012,0.708808005,0.744377971,0.780909002,0.815667987
Comoros,KM,Electricity,Access,Population with access to electricity-Rural (millions of people),Millions of people,/aep/country/comoros,0.117798999,0.130813003,0.136143997,0.158001006,0.172662005,0.187481001,0.203346997,0.219840005,0.236976996,0.254765987,0.316439986,0.321846992,0.328303993,0.332643002,0.353722006,0.375916004,0.398104995,0.420816988,0.444032013,0.467734009,0.491905004,0.51839298,0.544713974
Comoros,KM,Electricity,Access,Population with access to electricity-Urban (millions of people),Millions of people,/aep/country/comoros,0.098058,0.102659002,0.118982002,0.113191001,0.118187003,0.124447003,0.129910007,0.136258006,0.142901003,0.149857,0.164274007,0.167804003,0.173335001,0.181957006,0.191514999,0.200154006,0.209732994,0.219730005,0.230168,0.241073996,0.252472997,0.262515992,0.270954013
Comoros,KM,Electricity,Access,Population without access to electricity-National (millions of people),Millions of people,/aep/country/comoros,0.326498985,0.322416008,0.314352989,0.312018007,0.306378007,0.299697995,0.293166995,0.285521001,0.277350992,0.268628001,0.208976999,0.216916993,0.222228006,0.226898998,0.214147002,0.201352999,0.187762007,0.173363999,0.158145994,0.142102003,0.125222996,0.107497998,0.091637999
Comoros,KM,Electricity,Access,Population without access to electricity-Rural (millions of people),Millions of people,/aep/country/comoros,0.272264987,0.269228011,0.273929,0.262216985,0.257919014,0.25365299,0.248537004,0.242982,0.236976996,0.230504006,0.180326998,0.186600998,0.191989005,0.199586004,0.190467,0.180173993,0.169806004,0.158822,0.147222996,0.135015994,0.122208998,0.106931001,0.091637999
Comoros,KM,Electricity,Access,Population without access to electricity-Urban (millions of people),Millions of people,/aep/country/comoros,0.054235,0.053188,0.040424,0.049802002,0.048459999,0.046046,0.044631001,0.042539999,0.040374,0.038125001,0.028650999,0.030316999,0.030239999,0.027314,0.023681,0.02118,0.017957,0.014543,0.010924,0.007086,0.003014,0.000567,0
Comoros,KM,Electricity,Supply,Electricity export (GWh),GWh,/aep/country/comoros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
Comoros,KM,Electricity,Supply,Electricity final consumption (GWh),GWh,/aep/country/comoros,8.909999847,12.47399998,13.81050014,17.37450027,21.8295002,23.61149979,20.04750061,23.16600037,16.92900085,16.48349953,16.48349953,26.55179977,27.76802063,29.2009697,28.95750046,30.04536629,31.03012657,33.29331589,34.25990677,35.30774689,36.44683075,37.68906403,NULL
Comoros,KM,Electricity,Supply,Electricity final consumption per capita (KWh),KWh per capita,/aep/country/comoros,16.42829323,22.43977165,24.25111389,29.79110527,36.55136871,38.60441208,32.00303268,36.10548401,25.75814438,24.48340225,23.89979935,37.57849503,38.36061096,39.3809433,38.13283157,38.64733887,39.00212479,40.90530777,41.1606102,41.49410629,41.91212845,42.42319107,NULL
Comoros,KM,Electricity,Supply,Electricity generated from biofuels and waste (GWh),GWh,/aep/country/comoros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
Comoros,KM,Electricity,Supply,Electricity generated from fossil fuels (GWh),GWh,/aep/country/comoros,18,26,28,35,44,48,40,47,33,32,32,54.59999847,57.33000183,60.19649887,60,62.31650543,64.95500183,67.79161072,70.84294891,71.17144775,74.55993652,78.20543671,NULL
Comoros,KM,Electricity,Supply,Electricity generated from geothermal energy (GWh),GWh,/aep/country/comoros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
Comoros,KM,Electricity,Supply,Electricity generated from hydropower (GWh),GWh,/aep/country/comoros,2,2,3,4,5,5,5,5,5,5,5,5,5,5.349999905,5,5.221166611,5.45472002,5.701869488,5.96393013,6.242325306,6.538629532,6.854578495,NULL
Comoros,KM,Electricity,Supply,Electricity generated from nuclear power (GWh),GWh,/aep/country/comoros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
Comoros,KM,Electricity,Supply,Electricity generated from renewable sources (GWh),GWh,/aep/country/comoros,2,2,3,4,5,5,5,5,5,5,5,5.035039902,5.035039902,5.385039806,5.034999847,5.256169796,5.48972702,5.736881256,5.998946667,6.277347088,6.573657036,6.890650749,NULL
Comoros,KM,Electricity,Supply,"Electricity generated from solar, wind, tide, wave and other sources (GWh)",GWh,/aep/country/comoros,0,0,0,0,0,0,0,0,0,0,0,0.035039999,0.035039999,0.035039999,0.035,0.035003271,0.035007101,0.035011869,0.035016637,0.035021801,0.035027318,0.036072455,NULL
Comoros,KM,Electricity,Supply,Electricity generation per capita (KWh),KWh per capita,/aep/country/comoros,36.87607956,50.36985779,54.43572235,66.87117004,82.04571533,86.6541214,71.83621216,81.04485321,57.81850815,54.95713425,53.64713669,84.40087128,86.15526581,88.44441986,85.64167023,86.91869354,88.54278564,90.3396225,92.31954956,91.01878357,93.29978943,95.78501892,NULL
Comoros,KM,Electricity,Supply,"Electricity generation, Total (GWh)",GWh,/aep/country/comoros,20,28,31,39,49,53,45,52,38,37,37,59.63504028,62.36504364,65.58153534,65.03500366,67.57267761,70.44473267,73.52849579,76.84189606,77.4487915,81.1335907,85.09608459,NULL
Comoros,KM,Electricity,Supply,Electricity import (GWh),GWh,/aep/country/comoros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
Comoros,KM,Electricity,Supply,Electricity: Net imports ( GWh ),GWh,/aep/country/comoros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
Comoros,KM,Electricity,Technical,Electricity installed capacity in Bioenergy (MW),MW,/aep/country/comoros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comoros,KM,Electricity,Technical,Electricity installed capacity in Fossil fuels (MW),MW,/aep/country/comoros,12.69999981,12.69999981,11.30000019,11.60000038,24.05200005,17.5,16.29999924,14.03999996,21.60000038,21.60000038,21.60000038,21.60000038,21.60000038,21.60000038,21.60000038,21.60000038,21.60000038,21.60000038,21.60000038,21.60000038,21.60000038,21.60000038,21.60000038
Comoros,KM,Electricity,Technical,Electricity installed capacity in Geothermal (MW),MW,/aep/country/comoros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comoros,KM,Electricity,Technical,Electricity installed capacity in Hydropower (MW),MW,/aep/country/comoros,0,0,0.610000014,0.610000014,1.447999954,1.447999954,1.447999954,1.447999954,1.447999954,1.447999954,1.447999954,1.447999954,1.447999954,1.447999954,1.447999954,1.447999954,1.447999954,1.447999954,1.447999954,1.447999954,1.447999954,1.447999954,1.447999954
Comoros,KM,Electricity,Technical,Electricity installed capacity in Non-renewable energy (MW),MW,/aep/country/comoros,12.69999981,12.69999981,11.30000019,11.60000038,24.05200005,17.5,16.29999924,14.03999996,21.60000038,21.60000038,21.60000038,21.60000038,21.60000038,21.60000038,21.60000038,21.60000038,21.60000038,21.60000038,21.60000038,21.60000038,21.60000038,21.60000038,21.60000038
Comoros,KM,Electricity,Technical,Electricity installed capacity in Nuclear (MW),MW,/aep/country/comoros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comoros,KM,Electricity,Technical,Electricity installed capacity in Solar (MW),MW,/aep/country/comoros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.805000007,1.146000028,1.146000028,1.164999962,1.15199995,0.361999989,4.03399992
Comoros,KM,Electricity,Technical,Electricity installed capacity in Total renewable energy (MW),MW,/aep/country/comoros,0,0,0.610000014,0.610000014,1.447999954,1.447999954,1.447999954,1.447999954,1.447999954,1.447999954,1.447999954,1.447999954,1.447999954,1.447999954,1.447999954,1.447999954,2.253000021,2.594000101,2.594000101,2.612999916,2.599999905,1.809999943,5.481999874
Comoros,KM,Electricity,Technical,Electricity installed capacity in Wind (MW),MW,/aep/country/comoros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comoros,KM,Electricity,Technical,Electricity installed capacity in other Non-renewable energy (MW),MW,/aep/country/comoros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comoros,KM,Electricity,Technical,"Electricity installed capacity, Total (MW)",MW,/aep/country/comoros,12.69999981,12.69999981,11.90999985,12.21000004,25.5,18.94799995,17.74799919,15.48799992,23.04800034,23.04800034,23.04800034,23.04800034,23.04800034,23.04800034,23.04800034,23.04800034,23.85300064,24.19400024,24.19400024,24.21299934,24.20000076,23.40999985,27.08200073
Congo Democratic Republic,CD,Electricity,Access,Population access to electricity-National (% of population),% of population,/aep/country/congo-democratic-republic,6.699999809,7.099999905,7.699999809,8.300000191,9,6,10.19999981,15.19999981,11.60000038,12.30000019,13,13.69999981,15.39999962,15.19999981,13.5,16.60000038,17.29999924,18,18.70000076,19.10000038,20.10000038,20.79999924,21.5
Congo Democratic Republic,CD,Electricity,Access,Population access to electricity-Rural (% of population),% of population,/aep/country/congo-democratic-republic,2.36913991,2.145298004,2.045944929,1.974439025,1.944368958,2.282993078,1.938338995,1.799999952,2.465182066,2.642622948,2.681633949,3.180090904,2.779480934,3.445573092,2.557365894,1,1,1,1,1,1,1,1
Congo Democratic Republic,CD,Electricity,Access,Population access to electricity-Urban (% of population),% of population,/aep/country/congo-democratic-republic,14.69999981,16.06811142,17.72764969,19.29244614,21.01364326,12.19999981,23.69600105,36.6326561,25.90210342,27.09739113,28.46895981,29.12718964,33.5,31.68290329,28.5,37.49968338,38.63828278,39.74159622,40.81072235,41.18083191,42.85102081,43.82453918,44.76856995
Congo Democratic Republic,CD,Electricity,Access,Population with access to electricity-National (millions of people),Millions of people,/aep/country/congo-democratic-republic,3.154118061,3.435997963,3.837352037,4.265371799,4.773078918,3.285088062,5.767386913,8.879468918,7.00333786,7.676361084,8.388023376,9.139762878,10.62271976,10.84004021,9.952586174,12.64863968,13.62135029,14.64120007,15.70893002,16.56496048,17.99054909,19.20590019,20.47237968
Congo Democratic Republic,CD,Electricity,Access,Population with access to electricity-Rural (millions of people),Millions of people,/aep/country/congo-democratic-republic,0.723586023,0.668738008,0.651989996,0.644048989,0.649644017,0.781467974,0.679831028,0.647001028,0.908228993,0.997946024,1.037935972,1.261397004,1.129609942,1.434360981,1.090113997,0.436300993,0.446379006,0.456476003,0.466560006,0.476599008,0.486566991,0.496443003,0.506217003
Congo Democratic Republic,CD,Electricity,Access,Population with access to electricity-Urban (millions of people),Millions of people,/aep/country/congo-democratic-republic,2.430531025,2.767258883,3.185362101,3.621324062,4.12343502,2.503619909,5.087553978,8.232467651,6.095108032,6.678413868,7.350087166,7.878365993,9.493105888,9.405673981,8.862470627,12.21234035,13.17496967,14.18472004,15.24236965,16.08836937,17.50398064,18.70944977,19.96615982
Congo Democratic Republic,CD,Electricity,Access,Population without access to electricity-National (millions of people),Millions of people,/aep/country/congo-democratic-republic,43.92227173,44.95834351,45.99839783,47.12465668,48.26114273,51.46639252,50.77562332,49.53808975,53.37027359,54.733078,56.13523865,57.57383728,58.35596085,60.4759903,63.77027512,63.54798126,65.1147995,66.6987915,68.29605865,70.16261292,71.51464844,73.13014221,74.7480011
Congo Democratic Republic,CD,Electricity,Access,Population without access to electricity-Rural (millions of people),Millions of people,/aep/country/congo-democratic-republic,29.81856346,30.50354195,31.21544075,31.97530174,32.76191711,33.44852066,34.39307785,35.29752731,35.93405151,36.76552582,37.66742325,38.40405273,39.51145172,40.19475937,41.53635788,43.19380951,44.19153214,45.19113541,46.18949127,47.1833725,48.17018127,49.1478653,50.11554337
Congo Democratic Republic,CD,Electricity,Access,Population without access to electricity-Urban (millions of people),Millions of people,/aep/country/congo-democratic-republic,14.10369873,14.45480061,14.78296757,15.14935589,15.49922466,18.01786041,16.38254547,14.24056244,17.43622208,17.967556,18.46781349,19.16978455,18.84452438,20.28123665,22.23391914,20.35416985,20.92326927,21.50765991,22.10656929,22.97924042,23.34446907,23.98228073,24.63245964
Congo Democratic Republic,CD,Electricity,Supply,Electricity export (GWh),GWh,/aep/country/congo-democratic-republic,4546,4640,4636,4643,5481,5578,1337,1478,734.25,957.9677734,916,171,626,633.7000122,69,422,420,964.0960083,477.9421082,487.3873901,486.615509,55.12620163,NULL
Congo Democratic Republic,CD,Electricity,Supply,Electricity final consumption (GWh),GWh,/aep/country/congo-democratic-republic,4533,4611,4456,4623,4656,4883,5742,6131,6100,6654,6263,6718,7368,7252,7899,7375.658203,7001,7223.750977,7617,7855.824219,8106.620117,9652.389648,NULL
Congo Democratic Republic,CD,Electricity,Supply,Electricity final consumption per capita (KWh),KWh per capita,/aep/country/congo-democratic-republic,96.29030609,95.27973938,89.41372681,89.95908356,87.79237366,89.18480682,101.5510178,104.9513168,101.0375214,106.6184845,97.06577301,100.6991043,106.8156128,101.6882172,107.144516,96.7977066,88.9172287,88.80934143,90.67318726,90.58046722,90.57149506,104.5354538,NULL
Congo Democratic Republic,CD,Electricity,Supply,Electricity generated from biofuels and waste (GWh),GWh,/aep/country/congo-democratic-republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,21,22,22.67294121,23.6135273,24.83504868,26.36391258,26.62755203,NULL
Congo Democratic Republic,CD,Electricity,Supply,Electricity generated from fossil fuels (GWh),GWh,/aep/country/congo-democratic-republic,19,18,19,21,22,23,24,7,17,5.690000057,9,21,9.074000359,8.895000458,11,16,14,14.21795464,22.75,23.11115837,23.48641205,7.710999966,NULL
Congo Democratic Republic,CD,Electricity,Supply,Electricity generated from geothermal energy (GWh),GWh,/aep/country/congo-democratic-republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
Congo Democratic Republic,CD,Electricity,Supply,Electricity generated from hydropower (GWh),GWh,/aep/country/congo-democratic-republic,6001,5729,5901,6425,6830,7396,7288,7575,7211,7520.399902,7591,7235,7585.763184,8231,8820,8916,9099,9769.939453,10538.25,11346.1582,12236.87988,13628.80176,NULL
Congo Democratic Republic,CD,Electricity,Supply,Electricity generated from nuclear power (GWh),GWh,/aep/country/congo-democratic-republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
Congo Democratic Republic,CD,Electricity,Supply,Electricity generated from renewable sources (GWh),GWh,/aep/country/congo-democratic-republic,6001,5729,5901,6425,6830,7396,7288,7575,7211,7520.399902,7591,7237.826172,7588.871582,8236.141602,8836.299805,8944.389648,9128.508789,9800.291992,10569.71777,11379.04883,12271.52832,13663.71387,NULL
Congo Democratic Republic,CD,Electricity,Supply,"Electricity generated from solar, wind, tide, wave and other sources (GWh)",GWh,/aep/country/congo-democratic-republic,0,0,0,0,0,0,0,0,0,0,0,2.825999975,3.108599901,5.142000198,7.300000191,7.389432907,7.508430481,7.679163456,7.853879929,8.055631638,8.284666061,8.284666061,NULL
Congo Democratic Republic,CD,Electricity,Supply,Electricity generation per capita (KWh),KWh per capita,/aep/country/congo-democratic-republic,127.8772659,118.7535553,118.7902222,125.4328918,129.1996002,135.5031891,129.3174896,129.7897339,119.7211838,120.5921707,117.7869797,108.8057938,110.1491928,115.6126785,120.0075531,117.5956345,116.1157761,120.6603317,126.0933456,131.470993,137.3664398,148.0615845,NULL
Congo Democratic Republic,CD,Electricity,Supply,"Electricity generation, Total (GWh)",GWh,/aep/country/congo-democratic-republic,6020,5747,5920,6446,6852,7419,7312,7582,7228,7526.089844,7600,7258.826172,7597.945801,8245.037109,8847.299805,8960.389648,9142.508789,9814.509766,10592.46777,11402.16016,12295.01465,13671.4248,NULL
Congo Democratic Republic,CD,Electricity,Supply,Electricity import (GWh),GWh,/aep/country/congo-democratic-republic,6,12,20,3,1,71,14,76,60.25,70.76786041,161,44,626,626,1138,20,20,572.1713257,564.8720703,572.7332153,570.4874268,1308.258667,NULL
Congo Democratic Republic,CD,Electricity,Supply,Electricity: Net imports ( GWh ),GWh,/aep/country/congo-democratic-republic,-4540,-4628,-4616,-4640,-5480,-5507,-1323,-1402,-674,-887.1999512,-755,-127,0,-7.699999809,1069,-402,-400,-391.9247131,86.93000031,85.34580231,83.87190247,1253.132446,NULL
Congo Democratic Republic,CD,Electricity,Technical,Electricity installed capacity in Bioenergy (MW),MW,/aep/country/congo-democratic-republic,0.159999996,0.159999996,0.159999996,0.159999996,0.159999996,0.159999996,0.159999996,0.159999996,0.159999996,0.159999996,0.159999996,0.159999996,0.159999996,0.159999996,0.159999996,0.159999996,0.159999996,2.160000086,2.960000038,2.960000038,2.960000038,2.960000038,2.960000038
Congo Democratic Republic,CD,Electricity,Technical,Electricity installed capacity in Fossil fuels (MW),MW,/aep/country/congo-democratic-republic,19,19,19,19,19,19,19,19,19,19,29,39,26,28,28,29,29,29,31.84000015,31.84000015,31.84000015,31.84000015,75.5739975
Congo Democratic Republic,CD,Electricity,Technical,Electricity installed capacity in Geothermal (MW),MW,/aep/country/congo-democratic-republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Congo Democratic Republic,CD,Electricity,Technical,Electricity installed capacity in Hydropower (MW),MW,/aep/country/congo-democratic-republic,2398,2413,2413,2418,2418,2418,2418,2418,2417,2417,2417,2417,2417,2417,2417,2417,2429,2439.800049,2597.800049,2607.699951,2607.699951,2607.699951,2932.451904
Congo Democratic Republic,CD,Electricity,Technical,Electricity installed capacity in Non-renewable energy (MW),MW,/aep/country/congo-democratic-republic,19,19,19,19,19,19,19,19,19,19,29,39,26,28,28,29,29,29,31.84000015,31.84000015,31.84000015,31.84000015,75.5739975
Congo Democratic Republic,CD,Electricity,Technical,Electricity installed capacity in Nuclear (MW),MW,/aep/country/congo-democratic-republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Congo Democratic Republic,CD,Electricity,Technical,Electricity installed capacity in Solar (MW),MW,/aep/country/congo-democratic-republic,0,0,0,0,0,0,0,0,0,0,0,0.023,0.086999997,0.388999999,1.261000037,1.355000019,5.113999844,7.169000149,21.83099937,21.83099937,21.83099937,21.83099937,25.32600021
Congo Democratic Republic,CD,Electricity,Technical,Electricity installed capacity in Total renewable energy (MW),MW,/aep/country/congo-democratic-republic,2398.159912,2413.159912,2413.159912,2418.159912,2418.159912,2418.159912,2418.159912,2418.159912,2417.159912,2417.159912,2417.159912,2417.183105,2417.24707,2417.549072,2418.420898,2418.514893,2434.273926,2449.128906,2622.591064,2632.490967,2632.490967,2632.490967,2960.738037
